
0	0	7	1000	2	20	5.0	2.0	100.0	
0	1	7	1000	2	20	3.0	2.0	100.0	
0	2	7	1000	2	20	4.0	2.0	100.0	
0	3	7	1000	2	20	2.0	2.0	100.0	
0	4	7	1000	2	20	2.0	2.0	100.0	
0	0	7	1000	5	20	8.0	5.0	100.0	
0	1	7	1000	5	20	6.0	5.0	100.0	
0	2	7	1000	5	20	4.0	5.0	100.0	
0	3	7	1000	5	20	6.0	5.0	100.0	
0	4	7	1000	5	20	5.0	5.0	100.0	
0	0	7	1000	10	20	25.0	10.0	100.0	
0	1	7	1000	10	20	52.0	7.0	70.0	
0	2	7	1000	10	20	40.0	9.0	90.0	
0	3	7	1000	10	20	27.0	8.0	80.0	
0	4	7	1000	10	20	44.0	8.0	80.0	
0	0	7	1000	15	20	53.0	11.0	73.33333333333333	
0	1	7	1000	15	20	39.0	9.0	60.0	
0	2	7	1000	15	20	50.0	9.0	60.0	
0	3	7	1000	15	20	45.0	9.0	60.0	
0	4	7	1000	15	20	63.0	7.0	46.666666666666664	
0	0	7	1000	20	20	105.0	8.0	40.0	
0	1	7	1000	20	20	64.0	8.0	40.0	
0	2	7	1000	20	20	77.0	9.0	45.0	
0	3	7	1000	20	20	61.0	8.0	40.0	
0	4	7	1000	20	20	70.0	7.0	35.0	
