
0	0	30	1000	25	20	50257.0	17.0	68.0	
0	1	30	1000	25	20	16052.0	15.0	60.0	
0	2	30	1000	25	20	30094.0	11.0	44.0	
0	3	30	1000	25	20	17328.0	12.0	48.0	
0	4	30	1000	25	20	63095.0	20.0	80.0	
0	0	30	1000	25	20	99159.0	20.0	80.0	
0	1	30	1000	25	20	32200.0	15.0	60.0	
0	2	30	1000	25	20	60199.0	11.0	44.0	
0	3	30	1000	25	20	35000.0	14.0	56.00000000000001	
0	4	30	1000	25	20	126714.0	20.0	80.0	
0	0	30	1000	25	20	194952.0	20.0	80.0	
0	1	30	1000	25	20	62218.0	15.0	60.0	
0	2	30	1000	25	20	119186.0	13.0	52.0	
0	3	30	1000	25	20	68480.0	16.0	64.0	
0	4	30	1000	25	20	250526.0	20.0	80.0	
0	0	30	1000	25	20	401661.0	20.0	80.0	
0	1	30	1000	25	20	128909.0	15.0	60.0	
0	2	30	1000	25	20	240404.0	13.0	52.0	
0	3	30	1000	25	20	138797.0	16.0	64.0	
0	4	30	1000	25	20	507060.0	20.0	80.0	
0	0	30	1000	25	20	824716.0	21.0	84.0	
0	1	30	1000	25	20	264993.0	15.0	60.0	
0	2	30	1000	25	20	493131.0	13.0	52.0	
0	3	30	1000	25	20	286715.0	16.0	64.0	
0	4	30	1000	25	20	1044501.0	20.0	80.0	
0	0	30	1000	25	20	1246585.0	21.0	84.0	
0	1	30	1000	25	20	401803.0	15.0	60.0	
0	2	30	1000	25	20	751677.0	13.0	52.0	
0	3	30	1000	25	20	436822.0	16.0	64.0	
0	4	30	1000	25	20	1600847.0	20.0	80.0	
0	0	30	1000	25	20	1642820.0	21.0	84.0	
0	1	30	1000	25	20	512144.0	15.0	60.0	
0	2	30	1000	25	20	948237.0	14.0	56.00000000000001	
0	3	30	1000	25	20	552195.0	16.0	64.0	
0	4	30	1000	25	20	2015093.0	21.0	84.0	
0	0	30	1000	25	20	1954490.0	21.0	84.0	
0	1	30	1000	25	20	633710.0	15.0	60.0	
0	2	30	1000	25	20	1181388.0	14.0	56.00000000000001	
0	3	30	1000	25	20	688055.0	16.0	64.0	
0	4	30	1000	25	20	2503754.0	21.0	84.0	
