
0	0	7	1000	2	20	6.0	2.0	100.0	
0	1	7	1000	2	20	2.0	2.0	100.0	
0	2	7	1000	2	20	5.0	2.0	100.0	
0	3	7	1000	2	20	2.0	2.0	100.0	
0	4	7	1000	2	20	1.0	2.0	100.0	
0	0	7	1000	5	20	8.0	5.0	100.0	
0	1	7	1000	5	20	5.0	5.0	100.0	
0	2	7	1000	5	20	4.0	5.0	100.0	
0	3	7	1000	5	20	6.0	5.0	100.0	
0	4	7	1000	5	20	4.0	5.0	100.0	
0	0	7	1000	10	20	26.0	10.0	100.0	
0	1	7	1000	10	20	294.0	7.0	70.0	
0	2	7	1000	10	20	43.0	10.0	100.0	
0	3	7	1000	10	20	185.0	8.0	80.0	
0	4	7	1000	10	20	732.0	9.0	90.0	
0	0	7	1000	15	20	3382.0	11.0	73.33333333333333	
0	1	7	1000	15	20	978.0	9.0	60.0	
0	2	7	1000	15	20	1200.0	11.0	73.33333333333333	
0	3	7	1000	15	20	910.0	9.0	60.0	
0	4	7	1000	15	20	3008.0	8.0	53.333333333333336	
0	0	7	1000	20	20	5375.0	10.0	50.0	
0	1	7	1000	20	20	1628.0	10.0	50.0	
0	2	7	1000	20	20	1969.0	10.0	50.0	
0	3	7	1000	20	20	1525.0	9.0	45.0	
0	4	7	1000	20	20	4955.0	9.0	45.0	
