
0	0	7	1000	2	20	6.0	2.0	100.0	
0	1	7	1000	2	20	2.0	2.0	100.0	
0	2	7	1000	2	20	5.0	2.0	100.0	
0	3	7	1000	2	20	2.0	2.0	100.0	
0	4	7	1000	2	20	2.0	2.0	100.0	
0	0	7	1000	5	20	9.0	5.0	100.0	
0	1	7	1000	5	20	6.0	5.0	100.0	
0	2	7	1000	5	20	5.0	5.0	100.0	
0	3	7	1000	5	20	6.0	5.0	100.0	
0	4	7	1000	5	20	5.0	5.0	100.0	
0	0	7	1000	10	20	26.0	10.0	100.0	
0	1	7	1000	10	20	303.0	7.0	70.0	
0	2	7	1000	10	20	43.0	10.0	100.0	
0	3	7	1000	10	20	191.0	8.0	80.0	
0	4	7	1000	10	20	563.0	9.0	90.0	
0	0	7	1000	15	20	1063.0	11.0	73.33333333333333	
0	1	7	1000	15	20	769.0	9.0	60.0	
0	2	7	1000	15	20	1027.0	11.0	73.33333333333333	
0	3	7	1000	15	20	720.0	9.0	60.0	
0	4	7	1000	15	20	862.0	8.0	53.333333333333336	
0	0	7	1000	20	20	1541.0	10.0	50.0	
0	1	7	1000	20	20	1277.0	10.0	50.0	
0	2	7	1000	20	20	1940.0	10.0	50.0	
0	3	7	1000	20	20	1463.0	9.0	45.0	
0	4	7	1000	20	20	1407.0	8.0	40.0	
