
0	0	7	1000	2	20	6.0	2.0	100.0	
0	1	7	1000	2	20	2.0	2.0	100.0	
0	2	7	1000	2	20	4.0	2.0	100.0	
0	3	7	1000	2	20	1.0	2.0	100.0	
0	4	7	1000	2	20	2.0	2.0	100.0	
0	0	7	1000	5	20	9.0	5.0	100.0	
0	1	7	1000	5	20	6.0	5.0	100.0	
0	2	7	1000	5	20	4.0	5.0	100.0	
0	3	7	1000	5	20	6.0	5.0	100.0	
0	4	7	1000	5	20	4.0	5.0	100.0	
0	0	7	1000	10	20	25.0	10.0	100.0	
0	1	7	1000	10	20	308.0	7.0	70.0	
0	2	7	1000	10	20	45.0	10.0	100.0	
0	3	7	1000	10	20	194.0	8.0	80.0	
0	4	7	1000	10	20	732.0	9.0	90.0	
0	0	7	1000	15	20	3804.0	11.0	73.33333333333333	
0	1	7	1000	15	20	988.0	9.0	60.0	
0	2	7	1000	15	20	1222.0	11.0	73.33333333333333	
0	3	7	1000	15	20	927.0	9.0	60.0	
0	4	7	1000	15	20	3386.0	8.0	53.333333333333336	
0	0	7	1000	20	20	6016.0	10.0	50.0	
0	1	7	1000	20	20	1651.0	10.0	50.0	
0	2	7	1000	20	20	1980.0	10.0	50.0	
0	3	7	1000	20	20	1549.0	9.0	45.0	
0	4	7	1000	20	20	5576.0	9.0	45.0	
