
0	0	7	1000	2	20	7.0	2.0	100.0	
0	1	7	1000	2	20	2.0	2.0	100.0	
0	2	7	1000	2	20	5.0	2.0	100.0	
0	3	7	1000	2	20	2.0	2.0	100.0	
0	4	7	1000	2	20	2.0	2.0	100.0	
0	0	7	1000	5	20	9.0	5.0	100.0	
0	1	7	1000	5	20	6.0	5.0	100.0	
0	2	7	1000	5	20	5.0	5.0	100.0	
0	3	7	1000	5	20	6.0	5.0	100.0	
0	4	7	1000	5	20	5.0	5.0	100.0	
0	0	7	1000	10	20	31.0	10.0	100.0	
0	1	7	1000	10	20	321.0	7.0	70.0	
0	2	7	1000	10	20	46.0	10.0	100.0	
0	3	7	1000	10	20	193.0	8.0	80.0	
0	4	7	1000	10	20	734.0	9.0	90.0	
0	0	7	1000	15	20	1403.0	11.0	73.33333333333333	
0	1	7	1000	15	20	1107.0	9.0	60.0	
0	2	7	1000	15	20	1218.0	11.0	73.33333333333333	
0	3	7	1000	15	20	919.0	9.0	60.0	
0	4	7	1000	15	20	1181.0	8.0	53.333333333333336	
0	0	7	1000	20	20	2114.0	10.0	50.0	
0	1	7	1000	20	20	1646.0	10.0	50.0	
0	2	7	1000	20	20	1973.0	10.0	50.0	
0	3	7	1000	20	20	1541.0	9.0	45.0	
0	4	7	1000	20	20	1930.0	9.0	45.0	
